Title: Circuito RD – Usa um diodo como varactor (varicap)
Date: Tue Aug 13 12:20:30  2024
Plotname: Transient Analysis
Flags: real
Sckt. naming: from bottom to top
No. Variables: 3
No. Points: 837
Variables:
	0	time	time
	1	v(2)	voltage
	2	v(3)	voltage
Values:
	1.000000000000000e-02
	9.875264105023384e-03

 222	9.699742449017402e-01
	1.000000000000000e-02
	9.878067158843084e-03

 223	9.749742449017402e-01
	1.000000000000000e-02
	9.880807222689305e-03

 224	9.799742449017402e-01
	1.000000000000000e-02
	9.883485712067073e-03

 225	9.849742449017402e-01
	1.000000000000000e-02
	9.886104010672310e-03

 226	9.899742449017402e-01
	1.000000000000000e-02
	9.888663471106639e-03

 227	9.949742449017402e-01
	1.000000000000000e-02
	9.891165415576152e-03

 228	9.999742449017403e-01
	1.000000000000000e-02
	9.893611136574439e-03

 229	1.004974244901740e+00
	1.000000000000000e-02
	9.896001897550293e-03

 230	1.009974244901740e+00
	1.000000000000000e-02
	9.898338933560399e-03

 231	1.014974244901740e+00
	1.000000000000000e-02
	9.900623451907358e-03

 232	1.019974244901740e+00
	1.000000000000000e-02
	9.902856632763374e-03

 233	1.024974244901740e+00
	1.000000000000000e-02
	9.905039629779929e-03

 234	1.029974244901740e+00
	1.000000000000000e-02
	9.907173570683752e-03

 235	1.034974244901740e+00
	1.000000000000000e-02
	9.909259557859398e-03

 236	1.039974244901740e+00
	1.000000000000000e-02
	9.911298668918735e-03

 237	1.044974244901739e+00
	1.000000000000000e-02
	9.913291957257641e-03

 238	1.049974244901739e+00
	1.000000000000000e-02
	9.915240452600164e-03

 239	1.054974244901739e+00
	1.000000000000000e-02
	9.917145161530500e-03

 240	1.059974244901739e+00
	1.000000000000000e-02
	9.919007068012962e-03

 241	1.064974244901739e+00
	1.000000000000000e-02
	9.920827133900311e-03

 242	1.069974244901739e+00
	1.000000000000000e-02
	9.922606299430642e-03

 243	1.074974244901739e+00
	1.000000000000000e-02
	9.924345483713100e-03

 244	1.079974244901739e+00
	1.000000000000000e-02
	9.926045585202692e-03

 245	1.084974244901739e+00
	1.000000000000000e-02
	9.927707482164429e-03

 246	1.089974244901738e+00
	1.000000000000000e-02
	9.929332033127026e-03

 247	1.094974244901738e+00
	1.000000000000000e-02
	9.930920077326417e-03

 248	1.099974244901738e+00
	1.000000000000000e-02
	9.932472435139304e-03

 249	1.104974244901738e+00
	1.000000000000000e-02
	9.933989908506958e-03

 250	1.109974244901738e+00
	1.000000000000000e-02
	9.935473281349498e-03

 251	1.114974244901738e+00
	1.000000000000000e-02
	9.936923319970857e-03

 252	1.119974244901738e+00
	1.000000000000000e-02
	9.938340773454660e-03

 253	1.124974244901738e+00
	1.000000000000000e-02
	9.939726374051187e-03

 254	1.129974244901738e+00
	1.000000000000000e-02
	9.941080837555656e-03

 255	1.134974244901737e+00
	1.000000000000000e-02
	9.942404863678001e-03

 256	1.139974244901737e+00
	1.000000000000000e-02
	9.943699136404338e-03

 257	1.144974244901737e+00
	1.000000000000000e-02
	9.944964324350308e-03

 258	1.149974244901737e+00
	1.000000000000000e-02
	9.946201081106481e-03

 259	1.154974244901737e+00
	1.000000000000000e-02
	9.947410045576000e-03

 260	1.159974244901737e+00
	1.000000000000000e-02
	9.948591842304632e-03

 261	1.164974244901737e+00
	1.000000000000000e-02
	9.949747081803406e-03

 262	1.169974244901737e+00
	1.000000000000000e-02
	9.950876360864004e-03

 263	1.174974244901737e+00
	1.000000000000000e-02
	9.951980262867061e-03

 264	1.179974244901737e+00
	1.000000000000000e-02
	9.953059358083532e-03

 265	1.184974244901736e+00
	1.000000000000000e-02
	9.954114203969296e-03

 266	1.189974244901736e+00
	1.000000000000000e-02
	9.955145345453133e-03

 267	1.194974244901736e+00
	1.000000000000000e-02
	9.956153315218231e-03

 268	1.199974244901736e+00
	1.000000000000000e-02
	9.957138633977373e-03

 269	1.204974244901736e+00
	1.000000000000000e-02
	9.958101810741927e-03

 270	1.209974244901736e+00
	1.000000000000000e-02
	9.959043343084806e-03

 271	1.214974244901736e+00
	1.000000000000000e-02
	9.959963717397506e-03

 272	1.219974244901736e+00
	1.000000000000000e-02
	9.960863409141383e-03

 273	1.224974244901736e+00
	1.000000000000000e-02
	9.961742883093259e-03

 274	1.229974244901735e+00
	1.000000000000000e-02
	9.962602593585545e-03

 275	1.234974244901735e+00
	1.000000000000000e-02
	9.963442984740929e-03

 276	1.239974244901735e+00
	1.000000000000000e-02
	9.964264490701808e-03

 277	1.244974244901735e+00
	1.000000000000000e-02
	9.965067535854577e-03

 278	1.249974244901735e+00
	1.000000000000000e-02
	9.965852535048855e-03

 279	1.254974244901735e+00
	1.000000000000000e-02
	9.966619893811802e-03

 280	1.259974244901735e+00
	1.000000000000000e-02
	9.967370008557606e-03

 281	1.264974244901735e+00
	1.000000000000000e-02
	9.968103266792268e-03

 282	1.269974244901735e+00
	1.000000000000000e-02
	9.968820047313790e-03

 283	1.274974244901734e+00
	1.000000000000000e-02
	9.969520720407863e-03

 284	1.279974244901734e+00
	1.000000000000000e-02
	9.970205648039149e-03

 285	1.284974244901734e+00
	1.000000000000000e-02
	9.970875184038271e-03

 286	1.289974244901734e+00
	1.000000000000000e-02
	9.971529674284604e-03

 287	1.294974244901734e+00
	1.000000000000000e-02
	9.972169456884951e-03

 288	1.299974244901734e+00
	1.000000000000000e-02
	9.972794862348210e-03

 289	1.304974244901734e+00
	1.000000000000000e-02
	9.973406213756116e-03

 290	1.309974244901734e+00
	1.000000000000000e-02
	9.974003826930134e-03

 291	1.314974244901734e+00
	1.000000000000000e-02
	9.974588010594627e-03

 292	1.319974244901734e+00
	1.000000000000000e-02
	9.975159066536319e-03

 293	1.324974244901733e+00
	1.000000000000000e-02
	9.975717289760221e-03

 294	1.329974244901733e+00
	1.000000000000000e-02
	9.976262968642017e-03

 295	1.334974244901733e+00
	1.000000000000000e-02
	9.976796385077029e-03

 296	1.339974244901733e+00
	1.000000000000000e-02
	9.977317814625859e-03

 297	1.344974244901733e+00
	1.000000000000000e-02
	9.977827526656742e-03

 298	1.349974244901733e+00
	1.000000000000000e-02
	9.978325784484682e-03

 299	1.354974244901733e+00
	1.000000000000000e-02
	9.978812845507499e-03

 300	1.359974244901733e+00
	1.000000000000000e-02
	9.979288961338791e-03

 301	1.364974244901733e+00
	1.000000000000000e-02
	9.979754377937919e-03

 302	1.369974244901732e+00
	1.000000000000000e-02
	9.980209335737067e-03

 303	1.374974244901732e+00
	1.000000000000000e-02
	9.980654069765447e-03

 304	1.379974244901732e+00
	1.000000000000000e-02
	9.981088809770718e-03

 305	1.384974244901732e+00
	1.000000000000000e-02
	9.981513780337669e-03

 306	1.389974244901732e+00
	1.000000000000000e-02
	9.981929201004238e-03

 307	1.394974244901732e+00
	1.000000000000000e-02
	9.982335286374929e-03

 308	1.399974244901732e+00
	1.000000000000000e-02
	9.982732246231670e-03

 309	1.404974244901732e+00
	1.000000000000000e-02
	9.983120285642194e-03

 310	1.409974244901732e+00
	1.000000000000000e-02
	9.983499605065964e-03

 311	1.414974244901732e+00
	1.000000000000000e-02
	9.983870400457740e-03

 312	1.419974244901731e+00
	1.000000000000000e-02
	9.984232863368803e-03

 313	1.424974244901731e+00
	1.000000000000000e-02
	9.984587181045907e-03

 314	1.429974244901731e+00
	1.000000000000000e-02
	9.984933536528020e-03

 315	1.434974244901731e+00
	1.000000000000000e-02
	9.985272108740874e-03

 316	1.439974244901731e+00
	1.000000000000000e-02
	9.985603072589394e-03

 317	1.444974244901731e+00
	1.000000000000000e-02
	9.985926599048060e-03

 318	1.449974244901731e+00
	1.000000000000000e-02
	9.986242855249228e-03

 319	1.454974244901731e+00
	1.000000000000000e-02
	9.986552004569473e-03

 320	1.459974244901731e+00
	1.000000000000000e-02
	9.986854206713979e-03

 321	1.464974244901730e+00
	1.000000000000000e-02
	9.987149617799059e-03

 322	1.469974244901730e+00
	1.000000000000000e-02
	9.987438390432790e-03

 323	1.474974244901730e+00
	1.000000000000000e-02
	9.987720673793853e-03

 324	1.479974244901730e+00
	1.000000000000000e-02
	9.987996613708599e-03

 325	1.484974244901730e+00
	1.000000000000000e-02
	9.988266352726384e-03

 326	1.489974244901730e+00
	1.000000000000000e-02
	9.988530030193208e-03

 327	1.494974244901730e+00
	1.000000000000000e-02
	9.988787782323698e-03

 328	1.499974244901730e+00
	1.000000000000000e-02
	9.989039742271479e-03

 329	1.504974244901730e+00
	1.000000000000000e-02
	9.989286040197963e-03

 330	1.509974244901729e+00
	1.000000000000000e-02
	9.989526803339584e-03

 331	1.514974244901729e+00
	1.000000000000000e-02
	9.989762156073527e-03

 332	1.519974244901729e+00
	1.000000000000000e-02
	9.989992219981985e-03

 333	1.524974244901729e+00
	1.000000000000000e-02
	9.990217113914974e-03

 334	1.529974244901729e+00
	1.000000000000000e-02
	9.990436954051716e-03

 335	1.534974244901729e+00
	1.000000000000000e-02
	9.990651853960664e-03

 336	1.539974244901729e+00
	1.000000000000000e-02
	9.990861924658177e-03

 337	1.544974244901729e+00
	1.000000000000000e-02
	9.991067274665857e-03

 338	1.549974244901729e+00
	1.000000000000000e-02
	9.991268010066622e-03

 339	1.554974244901729e+00
	1.000000000000000e-02
	9.991464234559506e-03

 340	1.559974244901728e+00
	1.000000000000000e-02
	9.991656049513223e-03

 341	1.564974244901728e+00
	1.000000000000000e-02
	9.991843554018545e-03

 342	1.569974244901728e+00
	1.000000000000000e-02
	9.992026844939477e-03

 343	1.574974244901728e+00
	1.000000000000000e-02
	9.992206016963306e-03

 344	1.579974244901728e+00
	1.000000000000000e-02
	9.992381162649522e-03

 345	1.584974244901728e+00
	1.000000000000000e-02
	9.992552372477623e-03

 346	1.589974244901728e+00
	1.000000000000000e-02
	9.992719734893856e-03

 347	1.594974244901728e+00
	1.000000000000000e-02
	9.992883336356916e-03

 348	1.599974244901728e+00
	1.000000000000000e-02
	9.993043261382603e-03

 349	1.604974244901727e+00
	1.000000000000000e-02
	9.993199592587487e-03

 350	1.609974244901727e+00
	1.000000000000000e-02
	9.993352410731588e-03

 351	1.614974244901727e+00
	1.000000000000000e-02
